#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCB4A5
#Date Time: 2026-05-26 15:41:13.217
#Trace: Trace 1
#Start: 0 Hz
#Stop: 1e+06 Hz
#BINs: 8193
#Rate: 2e+06 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 1e+06 Hz
#BINs: 8193
#Rate: 2e+06 Hz
#Samples: 16384
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.08906 V
#Offset: -0.000338471 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.10738 V
#Offset: 0.000309968 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 55.24 kHz
#Period: 18.10282404 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
414794.921875,-92.49179919589045,-28.57718062697581,-94.65913828375271,19.97619631310548
414916.9921875,-90.88946499147571,158.4140192092462,-95.29570095535801,-158.9714022577016
415039.0625,-89.82033620511173,-13.21916146709117,-98.23421638428204,43.33412210979476
415161.1328125,-91.52336913822009,-178.3947304428994,-109.0482317878428,-17.31985265200076
415283.203125,-94.6206779382232,30.83999496082341,-95.44403913189817,-134.7256971831316
415405.2734375,-95.54415722386216,-109.62732777281,-91.12890720787934,37.4337986813921
415527.34375,-93.54679991213095,103.0706077286548,-88.58987831123052,-149.8533069983108
415649.4140625,-95.01121229039413,-85.45455372977287,-88.697982946002,26.41111402983751
415771.484375,-93.07779602554659,27.79029405706171,-91.09616754753091,-167.6789255298852
415893.5546875,-88.35336218227297,-162.5504821622582,-94.57133466291876,-15.89616397132211
416015.625,-87.44804100034678,21.3655294498702,-96.13790272570263,121.9008360945176
416137.6953125,-88.5176434532476,-152.0834825458046,-98.77387361029446,-66.34801642265815
416259.765625,-91.70437308211362,52.53222720214873,-101.0358870160647,-169.3552922043692
416381.8359375,-94.18610620536613,-83.89545477484519,-94.56273675828535,19.14553344175796
416503.90625,-94.31413705444993,141.1995817949274,-91.06414252414028,-179.2477988263599
416625.9765625,-93.31253151316923,-20.62979952074769,-89.43256769539195,-7.354394368880155
416748.046875,-94.46048414052916,145.0098548697582,-91.1539463544264,174.3906894809794
416870.1171875,-94.53609937554988,-33.11294791144324,-97.25746967907595,32.77456412264983
416992.1875,-95.63101142487545,150.3155241053276,-91.8953685946307,-80.94789321208297
417114.2578125,-97.68358989822282,-55.46469464245415,-87.65157933440996,104.7190115840052
417236.328125,-100.3728868487727,124.7216705503883,-87.59732871054,-78.93034602269947
417358.3984375,-103.2135824596866,-47.35446403521689,-90.40545814130618,93.85779015238241
417480.46875,-99.08173384183199,139.1439981251852,-93.32943076821311,-103.1649706309948
417602.5390625,-94.39946517626154,-28.25073176052586,-92.63752046937782,59.9380617331154
417724.609375,-91.87972102474718,159.3368171683624,-90.70008605612428,-121.2526729107609
417846.6796875,-91.11849185826357,-8.710626495069217,-90.31868929821677,49.3904641861178
417968.75,-92.84360065785219,174.105105025805,-92.33793363119646,-151.9488753082504
418090.8203125,-96.72724079857987,-29.35618224941876,-98.02338091993039,-3.853203025530592
418212.890625,-100.0772595582393,105.5873131865121,-99.13439001213231,113.1150923541701
418334.9609375,-96.96009597666188,-107.8879582516291,-97.60774783578056,-92.7801435357113
418457.03125,-93.53428352483115,77.79341753878215,-100.926493788269,24.41679997019931
418579.1015625,-92.00194494930165,-96.98628139378474,-95.91567664791066,153.6929599093653
418701.171875,-91.41088474078393,83.84980424731614,-96.78122356735003,-9.262610164118717
418823.2421875,-93.14663693473356,-106.7048382674848,-97.29479346429881,-140.6432717413459
418945.3125,-93.396285561968,30.04238599932412,-98.75019600462187,55.59219555660008
419067.3828125,-91.11372479600489,-175.2648747480324,-102.2962441821882,-129.7111958536441
419189.453125,-91.58623188834414,-1.079682924956945,-103.3334889657856,4.264740129548111
419311.5234375,-92.12598827988195,-171.4316333404053,-95.4137413608382,119.1604523220842
419433.59375,-94.00145937759746,15.01818995216557,-90.77012683378373,-69.03431680640426
419555.6640625,-99.03808774475542,-172.0995928670873,-92.29196397791596,116.7919346726616
419677.734375,-95.5502939460038,-15.64714023195616,-97.12834528654184,-62.20476714026417
419799.8046875,-91.94642659278361,151.8156276098448,-107.0484591916257,109.4289690976529
419921.875,-92.81641638082341,-34.70691560192944,-99.61088706126061,89.2955402632
420043.9453125,-94.99280969687861,163.5901695107036,-92.09561695179353,-103.382239355309
420166.015625,-97.21562335225369,23.79415554455317,-88.85796456885745,68.90445032385755
420288.0859375,-96.33973658798793,-120.4004084086529,-88.86121625002684,-109.2941765771858
420410.15625,-95.56644343081281,52.4571984165677,-92.79496970115792,62.92896308803943
420532.2265625,-94.95503414325253,-143.4782077959777,-97.98832343033533,-157.9765814877758
420654.296875,-91.72838960971484,34.66208729180324,-100.3528222334782,-52.67473594650666
420776.3671875,-88.63109841061106,-144.2338948529681,-97.85093314878297,90.39880278940527
420898.4375,-86.72728213078521,44.91293507552644,-100.641497900633,-125.5909663995715
421020.5078125,-85.33344707528842,-125.3980475212868,-94.48349277143089,0.5673211747177216
421142.578125,-85.88766506951077,54.35276214493442,-91.48740868641148,-172.3923291994814
421264.6484375,-88.45638311600617,-130.0264118762773,-91.24226253274864,28.25326955214534
421386.71875,-92.22609233897977,32.33568124548825,-89.4222525458507,-143.8073955853058
421508.7890625,-92.64560643401205,166.8739339031607,-88.24726496790993,47.14049450889402
421630.859375,-90.67007044808312,-26.58781395993033,-90.10174341633922,-118.012281170404
421752.9296875,-90.09325544324319,156.265182444308,-93.33642887091897,52.69464402786718
421875,-89.30676524301506,-28.7223239973065,-92.09349784492886,-142.6722869565134
421997.0703125,-88.86585957751215,144.0445046771538,-91.21832429797614,44.71182350837785
422119.140625,-89.14599557015316,-43.46321018124885,-91.79895401339814,-138.9873949165413
422241.2109375,-88.87556632385817,133.068411452119,-91.75969640268227,33.11810139722127
422363.28125,-89.15082353230594,-39.73012645042211,-94.50438180888135,-136.9792571074047
422485.3515625,-90.59605469373486,159.8092212722734,-103.4872390447095,73.60016623036486
422607.421875,-91.67928442992469,6.818982833949906,-103.5506749939727,-74.14896139770215
422729.4921875,-91.9184044363956,-154.6959867244864,-97.4351534135522,94.53165449158877
422851.5625,-91.54910253825319,32.81694719371142,-94.25958976359146,-103.811887385798
422973.6328125,-91.29657765520085,-150.122227806779,-90.84199913498617,53.83139365079111
423095.703125,-91.25882637565859,11.30177827049813,-89.54900936078354,-139.086078008877
423217.7734375,-91.88756794579453,171.5322097476263,-90.98755932729632,31.95737218127319
423339.84375,-92.69608922472833,-29.53893880600699,-94.3634597827467,-150.1578497586321
423461.9140625,-91.25436292676707,134.0600875135419,-101.5359919978127,35.33428780520757
423583.984375,-91.1236188147804,-47.83369294146771,-110.0098681399479,55.01379909182373
423706.0546875,-91.90819221891715,146.9118135457827,-98.74195482152152,-114.6815115412963
423828.125,-90.60649586911312,-10.70131049534417,-94.11093165466323,92.57467136830266
423950.1953125,-89.47192811146381,-165.7829789855775,-90.66863403533947,-79.23859607987207
424072.265625,-90.71103732626645,44.47991201995164,-89.03678857516491,107.0355519957817
424194.3359375,-93.01034204261282,-95.45431159795268,-86.96597294483911,-62.63616159721406
424316.40625,-92.31735537832903,112.9707351312733,-85.68565286975837,119.9411624637635
424438.4765625,-93.04027184415098,-43.5988766167213,-85.33430422762896,-59.81678918527749
424560.546875,-98.43934632693986,176.7011049362052,-85.6458341291941,120.0892891595756
424682.6171875,-105.0327090128332,99.42675435275842,-87.68929281889812,-57.5620416669257
424804.6875,-97.87318442183407,-36.6968183149923,-92.93051946602122,122.3647385699654
424926.7578125,-94.62254943116882,132.6134072448961,-107.9153790467774,-128.3710498220661
425048.828125,-97.22075313931671,-84.0963508198018,-96.18577332630898,-45.91512317508325
425170.8984375,-94.8378540896162,20.14116231527437,-92.70857463311086,130.2363363434582
425292.96875,-89.92436628331127,-171.1069959454167,-91.5986958563215,-46.13393185768098
425415.0390625,-88.05885020659872,13.07459955158579,-90.85349580473138,126.068094045436
425537.109375,-88.54774590393112,-164.0536722548601,-89.42740667611574,-71.10838022103943
425659.1796875,-89.58452316703239,19.88133091636861,-87.85148614362099,99.15545928347345
425781.25,-91.42268575861337,-156.1914384594674,-88.63343941605137,-85.00287696052794
425903.3203125,-96.5848225457149,11.16991956740538,-91.52204532097061,87.57700029979516
426025.390625,-96.67546733959668,128.4840888728657,-96.29373168508225,-100.9539440398036
426147.4609375,-95.01690118261911,-73.02242833622404,-100.8109608783134,22.41579576787534
426269.53125,-100.8032457335177,76.46204310608259,-97.53202172809951,-171.7701945657159
426391.6015625,-102.4601513119349,152.2046321269908,-96.0983173681568,53.00382428544803
426513.671875,-93.77359255578733,-68.51902366109172,-93.30538844248288,-107.8752582828578
426635.7421875,-89.90702150954294,107.2072224480149,-92.06158020218331,82.16401159757083
426757.8125,-90.8837894166096,-81.05084336678009,-89.30348263244598,-91.90159313168408
426879.8828125,-95.91226387667305,81.62156367135138,-88.66396486683803,83.12403498395324
427001.953125,-115.2070534202012,-93.04131898267143,-89.61967377504492,-103.700530530324
427124.0234375,-99.04108291471674,-86.36124583156003,-89.48296667818512,76.18665803896668
427246.09375,-93.77839614408171,99.57823002041134,-91.67122357358528,-107.2540243241563
427368.1640625,-94.15334489263635,-95.0303933736181,-99.94623138281028,5.346135627708458
427490.234375,-96.41632596705817,54.53002547371943,-91.02511920309303,118.8234417390426
427612.3046875,-96.87656402874771,-150.2343956255644,-86.77540813751801,-63.75056346302773
427734.375,-93.36130857518114,-4.811846062743899,-84.81839156584165,114.9549280411685
427856.4453125,-88.96353109342135,158.0679379989968,-84.56721268462414,-68.84141776432361
427978.515625,-88.34156594604104,-23.31612973401671,-86.7248969378614,109.4514896521997
428100.5859375,-88.56119855646254,158.8299755513258,-91.57725449195551,-81.6331896642682
428222.65625,-88.40237802956523,-12.60418113106695,-95.45262043940704,72.69624419592436
428344.7265625,-89.53278361383795,179.5995093774561,-96.87383841700304,-116.4238387468322
428466.796875,-93.59296531900823,2.418883472054909,-96.12907421455265,60.42239685664617
428588.8671875,-105.6300977380525,179.1694007594941,-95.33989639664216,-110.0565102643812
428710.9375,-98.59447654200682,-171.3405364822553,-94.90464865241557,96.89294092040942
428833.0078125,-91.62344661554204,6.044941722451679,-93.62476611235678,-63.05674159828813
428955.078125,-91.48462782799241,179.0068697496527,-95.5476252969069,133.8798539519285
429077.1484375,-94.29244957798423,-6.503380843162622,-100.8666960002093,-7.183942740028512
429199.21875,-100.2350471131801,162.596368111904,-101.427818850621,-84.37683230957511
429321.2890625,-97.25269666300024,-158.9128268937306,-91.46392568546959,130.6833742526318
429443.359375,-90.30783848839606,15.07358587635163,-86.82880383142347,-41.62548108965464
429565.4296875,-90.86556525966388,-154.0209338112074,-85.00063741998412,141.0368101719456
429687.5,-93.42635308134342,38.91684954004354,-85.82979185798551,-37.26750861346
429809.5703125,-102.0727412261637,-111.0531398309154,-89.08509298888842,152.6971101303848
429931.640625,-95.37982319514506,171.1138646835269,-92.57808837434922,-13.6562047379947
430053.7109375,-91.30335116098506,-4.65610383333151,-96.31354412268793,-175.8797869741138
430175.78125,-92.5090877077342,-176.8327446681584,-97.25567497337801,7.428175935981391
430297.8515625,-94.28202235726445,10.50558126726247,-92.66085290328462,154.4658567707053
430419.921875,-94.72277724673134,176.9075698667367,-89.90239570093344,-31.90272292001408
430541.9921875,-95.34717840877683,-23.10354476458022,-89.97921480670541,146.5514559210388
430664.0625,-96.37877494211919,147.0685903397118,-89.33032362051986,-29.54165112010433
430786.1328125,-104.3420783920278,-3.192577832809396,-89.80921463327482,168.6677927060398
430908.203125,-98.04935369316144,-61.46993253618236,-93.72104299344213,6.243644605287147
431030.2734375,-92.32017400413946,118.9562467993533,-101.3895071336234,-159.5178256145942
431152.34375,-88.0429139117477,-77.45923879112313,-105.7719369920554,153.1902115701449
431274.4140625,-86.91930979315467,96.35196162608422,-93.41680698695818,14.27872991095466
431396.484375,-91.09596194478118,-78.0603351449577,-90.57097305919621,-148.2375745295447
431518.5546875,-96.91764853808209,107.6604570040549,-91.57617839322653,54.84368346843139
431640.625,-99.88266033542484,-73.21269014362215,-92.42764475920852,-97.13819385393907
431762.6953125,-102.1155089444874,169.5375729091687,-92.54155645339878,97.69214193769297
431884.765625,-102.6038735258194,44.20422893385598,-95.10598009211262,-87.68551570759207
432006.8359375,-103.462476434773,10.48369780598589,-97.68512560750979,34.13127543065819
432128.90625,-94.77729777154764,-157.5758863102504,-91.91029281940656,-175.7262927528692
432250.9765625,-93.0904981949277,7.478468279236846,-89.15957223190965,-6.00047866894237
432373.046875,-94.7298766963261,-153.646766638752,-90.56456825171102,168.4675134671676
432495.1171875,-94.54124752839262,69.29392177407958,-100.1324241126461,-2.387406044602819
432617.1875,-95.70548536557693,-98.81064398404867,-104.5281890452139,-31.25117705199977
432739.2578125,-95.54075522949249,90.44044084739758,-97.64550303121939,153.9074044108925
432861.328125,-93.32621659598033,-102.4495713610489,-96.27700309860936,-28.52021787507935
432983.3984375,-91.26843874452504,51.17358709378149,-103.6059783497499,146.4282828979249
433105.46875,-90.99157358441224,-142.2971968203804,-108.6420844406162,136.4416457037955
433227.5390625,-92.92073123167339,30.53303562201008,-104.3790900180829,-89.61185853709139
433349.609375,-96.29835003683152,-156.1114114618692,-99.1369678394984,57.29054453131137
433471.6796875,-100.731817609003,-32.29869525398281,-92.75730413028406,-141.8554574151503
433593.75,-95.12670605000616,91.17587187871386,-89.1858793162635,25.57644933985708
433715.8203125,-93.58646948497389,-116.3092414127519,-88.93366460478929,-159.5892525039982
433837.890625,-93.87837987507312,47.4564095075785,-89.66250852593014,16.00930901445427
433959.9609375,-96.37414550255313,-145.9252702420788,-92.87351259238399,-168.2893521042293
434082.03125,-97.23546760070099,-13.25083981252668,-103.3621182279199,-12.9443344755816
434204.1015625,-95.9965202380252,139.5927364588634,-100.6198137989306,105.6331946852857
434326.171875,-100.3727842170394,-40.24446045135019,-94.11043522460588,-72.8325817246856
434448.2421875,-99.16440137333966,-119.3166767432986,-90.4314087010608,109.2064825058105
434570.3125,-89.85390449631696,79.63273220470477,-88.8979336139528,-51.50733054145008
434692.3828125,-85.63536389511974,-95.35973962099398,-89.47222182441445,143.9718038469759
434814.453125,-84.04466192264083,87.29075692095668,-93.81592242937883,-35.06264144081533
434936.5234375,-85.04952643351599,-94.25778370810148,-97.19805169790028,165.295169198343
435058.59375,-87.4410367201211,76.84371108408379,-95.62625335626065,23.61799175687633
435180.6640625,-89.76515912700421,-109.9627120742009,-97.50222161725004,-141.4276741126105
435302.734375,-94.22743781087411,80.43092664646728,-96.25409946354208,-0.864288873036154
435424.8046875,-101.0080020546948,-86.73602641460923,-91.82133423037398,177.7299391694071
435546.875,-104.1826837588763,40.9578165714144,-93.70757661556964,19.17307285203239
435668.9453125,-107.6172154485259,-171.9145856550195,-97.052873121972,-125.3041365759359
435791.015625,-102.7987181943999,-50.53885447911475,-97.16922186868106,79.97947709289176
435913.0859375,-95.63977576154272,132.5631247715761,-97.48245458280472,-77.36025653246466
436035.15625,-96.51773943732377,-53.04055657925152,-107.247551984078,150.8107261039171
436157.2265625,-101.9694778383188,118.076816576437,-93.10264910375969,95.1755181844531
436279.296875,-105.7544587962364,-52.24044443557155,-87.78904810489827,-82.98572564589455
436401.3671875,-109.3336237655689,-143.757653818088,-88.32490430304809,89.5921980999029
436523.4375,-103.0007868494408,57.40378805881502,-90.50190754217508,-101.7644489187161
436645.5078125,-109.0171366417971,-118.9589772912046,-93.72389894086817,79.43076405503909
436767.578125,-104.1130014580656,133.9404936062541,-99.25059756079801,-104.7042722165444
436889.6484375,-101.7671773689039,-73.77472548090165,-118.7600588209318,-17.77957583519846
437011.71875,-99.93142558368297,80.54582700780819,-96.68095255211099,44.76812438993504
437133.7890625,-94.52672530204646,-78.56134960309655,-92.62256073071836,-138.2528242674377
437255.859375,-91.08122926104117,111.4443620499671,-90.44100033515092,51.94911624452359
437377.9296875,-90.5269504718823,-57.60506876363472,-88.94981647605044,-125.6589827807357
437500,-90.72370588708962,141.3503692735801,-90.8053251448451,53.60914633219316
437622.0703125,-92.06795901288125,-20.50605669253155,-94.42097031353796,-117.8973317012033
437744.140625,-95.8309606671868,162.6955169731543,-95.47954663222114,69.78070554500734
437866.2109375,-107.3587432734389,13.86077626513523,-94.06440767542253,-117.4917119426379
437988.28125,-100.434141092612,-61.21749940650788,-92.12857650913746,57.03289224859196
438110.3515625,-99.41992706973936,149.3110378972489,-91.3829841424313,-121.0142367844496
438232.421875,-96.58779769176459,-35.08405407528178,-91.8824044979321,61.38649696605503
438354.4921875,-91.41546896925803,127.6948486287918,-94.99953706582218,-109.6894112486823
438476.5625,-89.72429673593641,-59.09417035922839,-99.92681300868908,105.5665832984189
438598.6328125,-89.76313578654207,112.3463105748482,-102.913756537883,-52.59503718710794
438720.703125,-90.95880738229488,-71.0456824693876,-102.13386889456,172.8918749843135
438842.7734375,-93.84953233025377,99.38457291040673,-97.20244371868445,-0.4879787518338428
438964.84375,-97.70242890388444,-98.66527834577475,-97.23435576697798,170.9746651292444
439086.9140625,-115.298740222902,-123.9108220094485,-97.14671942346831,-9.927059259491497
439208.984375,-93.57263663213686,57.32467146010626,-96.59047926360657,144.3702598297812
439331.0546875,-89.15845659949045,-129.923561327775,-96.1558028109866,-84.27979870197878
439453.125,-88.42757107070673,44.83532276447507,-92.93561546556303,58.0118782931341
439575.1953125,-88.67522887265244,-139.7771838305354,-91.48136452637998,-135.4026137318288
439697.265625,-90.5358398897897,48.89784788126705,-94.62773623140333,17.61070822455922
439819.3359375,-95.77995943659769,-84.11821274933016,-95.16527007945814,119.3343227046367
439941.40625,-95.04666566023496,138.0731655558276,-89.54916650215114,-103.4300310647762
440063.4765625,-94.99020533194496,-43.49665960936211,-87.37286833765597,62.33817453675815
440185.546875,-95.27788707768693,168.6334054085273,-87.55247974897256,-126.4624893110844
440307.6171875,-93.11632322415124,25.20293517385467,-88.86570541753741,44.78064451652197
440429.6875,-92.72328883321762,-138.1862256392879,-93.40500177289955,-139.551988490695
440551.7578125,-92.15548682447724,46.02708503193506,-99.62778578223953,27.47394267524193
440673.828125,-92.11412594976395,-131.582714566827,-103.4590266058582,179.1235873539971
440795.8984375,-94.51197658435596,64.57057816109585,-103.7400413109729,-131.2398767889462
440917.96875,-97.44853426018844,-83.52037836779637,-96.44376909694203,32.17414446276606
441040.0390625,-99.64112349498032,129.434962476682,-93.21152867827237,-153.4804000624708
441162.109375,-99.69893282938942,-22.46068090522203,-89.7008558507426,17.88071644939409
441284.1796875,-97.14113183696016,169.6413103883137,-88.90381525169303,-174.4442202794426
441406.25,-95.26851560037089,3.343247592477783,-89.30660052042256,-8.712646669086279
441528.3203125,-93.33710100580956,179.8412867453263,-89.06224622733978,152.1677440766578
441650.390625,-89.13091316337918,-14.73726699037234,-87.28488173549415,-46.92966254081665
441772.4609375,-86.52491540919273,167.7631246820975,-86.84400253396389,125.4709976957317
441894.53125,-86.98329803885009,-8.361149123483058,-87.5517892815953,-57.93473592504516
442016.6015625,-88.88981823327225,164.2715754118246,-87.44958969496483,129.3221148804197
442138.671875,-94.02170443859913,-29.05284832232749,-88.37611517618419,-40.1996510485813
442260.7421875,-96.74358040822008,25.26191284328802,-91.34704349119836,145.2024367006186
442382.8125,-88.56249633793777,-164.236204438146,-93.8406598236333,-25.03731105573561
442504.8828125,-87.33395565679234,24.83164145467169,-95.97594316422673,172.6431215057077
442626.953125,-88.0906162664394,-147.0601557581668,-98.54835438050209,20.94688926486699
442749.0234375,-90.86023041199773,42.6346389478081,-102.4187388486597,-134.3297651439342
442871.09375,-94.13182918460353,-101.2684822139421,-103.715237769906,62.88807584734085
442993.1640625,-93.37479505505809,121.181861930332,-97.81714748077221,-118.43981999316
443115.234375,-93.7663224371521,-28.77003190720981,-97.46528587390516,79.67068035252203
443237.3046875,-92.8512049822011,170.7099362503629,-94.08837243359758,-63.89275116849381
443359.375,-91.75935077253592,-2.010426900191236,-89.82249736809445,118.3636143117554
443481.4453125,-92.92976852793684,-165.4655347562897,-89.57968686304929,-58.39595058779594
443603.515625,-94.59783912502304,34.4318412053612,-91.02372735293616,126.0057915928149
443725.5859375,-95.28599700725761,-139.2524767578286,-92.11690544764956,-67.22986913697214
443847.65625,-96.64497166996793,32.69942075894186,-93.82997882714275,86.40889096286698
443969.7265625,-99.49555674252871,-170.5397355028736,-96.66257535932353,-117.9221047914753
444091.796875,-96.09956918375624,-19.7496262812951,-102.7857708665731,57.83030621632167
444213.8671875,-90.80380693032355,148.0880819058243,-111.7701152871901,117.4442608861655
444335.9375,-88.68273652059349,-35.35176646391136,-96.89982575142369,-80.20634626076807
444458.0078125,-88.80325130138436,153.1959511477505,-92.64385955689293,82.50665754335063
444580.078125,-90.33207202810212,-11.12980341103282,-92.02677854010301,-119.0156374167113
444702.1484375,-93.52276481825866,-165.0930821708071,-95.02914807459408,50.07552201649342
444824.21875,-96.15620518189377,39.0552006532827,-99.21766586648685,-146.9977862917727
444946.2890625,-98.921962444644,-132.6950821712328,-101.5799433724164,-26.54476270853781
445068.359375,-101.1128504799631,65.60807785325552,-96.3745609305176,78.9871116467524
445190.4296875,-103.4544787151356,-93.38079731632368,-92.64526269413901,-117.0238654433261
445312.5,-100.0773635196403,98.57556145276401,-92.7290501623616,66.38706747829113
445434.5703125,-96.76986707924767,-86.35702343752284,-93.33461020089803,-117.8971756646397
445556.640625,-97.17744602405151,86.11895943889149,-95.93671928348606,46.9096219212008
445678.7109375,-103.2390546802738,-116.4929146904016,-104.5528071814557,132.2772458801551
445800.78125,-99.09956138238486,-69.00866726784358,-94.19291833541173,-95.95036656263464
445922.8515625,-92.9618962722934,94.72271722979724,-90.34068099089814,86.69515055298831
446044.921875,-92.53824312837942,-94.74746533830543,-88.46211588320655,-92.59956051547607
446166.9921875,-93.95357048288538,73.38400261049958,-89.47470546458645,88.86991897616376
446289.0625,-98.80179489984933,-128.0755619858838,-91.29828952107046,-82.70330356699779
446411.1328125,-97.85603092277741,-12.17586937042714,-94.81424740685259,108.4590295118296
446533.203125,-92.48015267001477,151.018677449733,-105.2136677542985,0.4505578135876639
446655.2734375,-91.59830602293835,-38.35137454060141,-98.95474938806105,-127.3354247141312
446777.34375,-95.7855909370091,130.7650337938856,-93.93754188597235,35.00112657642983
446899.4140625,-101.8536889801964,-151.9666007792487,-89.85630725454956,-158.6494305928048
447021.484375,-92.47526310345336,7.349959587936835,-87.76407599119148,6.479825542206355
447143.5546875,-89.92682492942906,-168.4749058803885,-86.63824831931424,177.4947114192799
447265.625,-89.56382790174035,25.86965430886957,-88.14007918075217,-7.524917756521667
447387.6953125,-88.74438938904461,-115.9026881643457,-91.59632052679129,170.0705985250696
447509.765625,-87.41617335337141,93.00349043684226,-93.34555219619246,13.26793501246272
447631.8359375,-88.66884755368936,-71.22136646556098,-93.2941413010475,-141.3120012172586
447753.90625,-90.19914654187646,135.3235797190022,-93.49080771437657,49.17460621023437
447875.9765625,-89.06432271375479,-8.803329948271692,-91.12848713561561,-136.5282813636393
447998.046875,-87.93880017368821,-167.3019437354408,-91.11911270371064,30.91965175500058
448120.1171875,-88.06923463130457,13.30180253763932,-95.09010553836052,-175.2129295647255
448242.1875,-87.8776255878585,-177.892577009147,-93.78989156147243,-12.99012409623743
448364.2578125,-87.89447731349046,-2.235375920191641,-90.94446602883238,161.1271688995319
448486.328125,-89.1989581726771,172.3445162911431,-90.79137012340892,-36.4187257754401
448608.3984375,-89.86908049896775,-30.20583889041985,-91.9755853854472,143.496476477927
448730.46875,-88.55699069858019,127.5027398018486,-95.64942905807085,-40.46558264466971
448852.5390625,-87.51975932411875,-65.2767128140993,-95.85664145643179,76.6874980088087
448974.609375,-86.5279094273846,106.1392760967283,-92.46850232341609,-112.9252985717866
449096.6796875,-86.52256391763726,-76.24257476228834,-91.53049812680905,74.19961578583511
449218.75,-88.98174092368072,106.0879534855057,-92.26139276018417,-95.89134826998969
449340.8203125,-93.96239194369232,-58.49306341417175,-93.46207698002219,119.4413594612061
449462.890625,-98.1225469151738,173.3523133864219,-93.01131935943292,-29.74868776184895
449584.9609375,-96.49349146841101,30.24618284601816,-96.49623512700262,164.3962062138093
449707.03125,-95.08090409600572,-135.8241831985113,-117.9079370698055,14.37456424552794
449829.1015625,-95.73590161857537,63.11205764601556,-96.37821092495672,-2.816632283044592
449951.171875,-100.0873037209633,-91.82928433372993,-91.16388823293376,174.6470977036594
450073.2421875,-103.1563122119631,124.066345197295,-90.79238744242167,-22.3964619506019
450195.3125,-101.9408312686365,-43.27604216175068,-94.15012363560234,138.3925631263541
450317.3828125,-99.72275868689336,142.8994091691294,-108.8393099441514,-103.775687869336
450439.453125,-97.50780930168187,-36.84327631293664,-94.75253582995208,-11.67014302349175
450561.5234375,-97.84544842899666,148.1376072320533,-89.40833625044645,159.2592921899104
450683.59375,-96.41873985528812,-16.20676293691685,-88.19745728229896,-30.23955146025954
450805.6640625,-94.64504159500392,162.5847965380474,-89.2373249292241,148.1438999838201
450927.734375,-94.22446857599773,-29.01604934552683,-89.7583325902921,-25.59108438229591
451049.8046875,-92.51397886325387,145.7269111793451,-90.2147298552876,164.6211587072609
451171.875,-90.34787606930485,-36.80135288711705,-91.41270523453962,-10.89275551968734
451293.9453125,-90.42319708227896,138.3260933609519,-92.19685423878042,166.2890996252619
451416.015625,-94.58542555550537,-46.15820534085091,-92.52758778522482,-14.0822866440034
451538.0859375,-108.4259731627665,143.9750817697982,-94.30281979483715,163.2030979002669
451660.15625,-98.73844962681619,147.4773648183903,-98.88582117463355,-40.3925430424281
451782.2265625,-91.35341536120508,-26.75839493766401,-96.27262658806329,100.2832772619485
451904.296875,-88.67878002285343,152.2591478823447,-93.36179412892818,-79.81819311621246
452026.3671875,-88.5229518051495,-21.3592172435898,-96.84385973802414,109.7244734250411
452148.4375,-89.64451888734644,172.718503367934,-102.5579022257785,26.57833169523256
452270.5078125,-90.78189588515541,9.897689997320615,-92.15236205578519,-114.6029101179765
452392.578125,-91.7208510709157,-144.2189935535999,-88.23537263447746,75.12423877083047
452514.6484375,-92.15065029197818,58.70877339107236,-87.62243511376326,-95.69024651442858
452636.71875,-93.87185568391092,-106.9347485067385,-88.77070989837759,94.49164750626751
452758.7890625,-97.50876543656929,96.292673542893,-90.36196042276224,-69.95751211576921
452880.859375,-107.2071596164958,-53.64249214567063,-90.06568032192037,127.8284700597123
453002.9296875,-106.2533723180349,-54.09162343665619,-89.13116774333297,-50.81992604720264
453125,-102.2623047720542,170.7676181992866,-89.28328461403886,125.2178445003688
453247.0703125,-97.49052640507877,-0.02384902184221918,-90.50569974194572,-49.69887647670338
453369.140625,-95.15675053329174,176.5052567860774,-93.97668589245336,123.0899084449281
453491.2109375,-99.07510538575053,21.14271027023559,-95.98246216082748,-98.26426866781033
453613.28125,-110.0092535914008,-152.3382762402108,-94.87520200883034,63.54213822382246
453735.3515625,-102.8534589864781,-3.037376019658221,-96.41385878336615,-115.5875535527883
453857.421875,-95.55365106204222,-141.642758970911,-103.4584066419096,114.3993827964171
453979.4921875,-91.79919366198965,40.06556964171047,-97.77973682392786,18.29912148396865
454101.5625,-89.17156600802781,-152.8932837754079,-93.18136750206305,-155.5782239309653
454223.6328125,-89.17867470524419,26.68419114106974,-91.34295734566655,16.20373697381247
